/*
 * File: /result.txt
 * Created Date: Thursday November 30th 2023
 * Author: Zihan
 * -----
 * Last Modified: Thursday, 30th November 2023 12:58:48 pm
 * Modified By: the developer formerly known as Zihan at <wzh4464@gmail.com>
 * -----
 * HISTORY:
 * Date      		By   	Comments
 * ----------		------	---------------------------------------------------------
 */

[11/30 12:52:51 dam-vp]: [Prompt Finetuning] Epoch: [45/50], Step: [30/74], Training loss: 2.3562560081481934, device: cuda:2
[11/30 12:53:40 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [23/74], Training loss: 2.270293951034546, device: cuda:1
[11/30 12:53:40 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [31/74], Training loss: 2.2922487258911133, device: cuda:0
[11/30 12:53:40 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [21/74], Training loss: 2.6456410884857178, device: cuda:2
[11/30 12:53:41 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [24/74], Training loss: 2.443861961364746, device: cuda:1
[11/30 12:53:41 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [32/74], Training loss: 2.5642247200012207, device: cuda:0
[11/30 12:53:41 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [22/74], Training loss: 2.4245593547821045, device: cuda:2
[11/30 12:53:41 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [25/74], Training loss: 2.3368043899536133, device: cuda:1
[11/30 12:53:41 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [33/74], Training loss: 2.3030316829681396, device: cuda:0
[11/30 12:53:42 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [23/74], Training loss: 2.420651435852051, device: cuda:2
[11/30 12:53:42 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [26/74], Training loss: 2.7277138233184814, device: cuda:1
[11/30 12:53:42 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [34/74], Training loss: 2.095015048980713, device: cuda:0
[11/30 12:53:42 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [24/74], Training loss: 3.0131897926330566, device: cuda:2
[11/30 12:53:43 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [27/74], Training loss: 2.384371042251587, device: cuda:1
[11/30 12:53:43 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [35/74], Training loss: 2.4249629974365234, device: cuda:0
[11/30 12:53:43 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [25/74], Training loss: 2.646113157272339, device: cuda:2
[11/30 12:53:43 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [28/74], Training loss: 2.4830682277679443, device: cuda:1
[11/30 12:53:43 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [36/74], Training loss: 2.512667655944824, device: cuda:0
[11/30 12:53:44 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [26/74], Training loss: 2.0739641189575195, device: cuda:2
[11/30 12:53:44 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [29/74], Training loss: 3.0448062419891357, device: cuda:1
[11/30 12:53:44 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [37/74], Training loss: 2.2212631702423096, device: cuda:0
[11/30 12:53:44 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [27/74], Training loss: 1.8351588249206543, device: cuda:2
[11/30 12:53:45 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [30/74], Training loss: 2.0453991889953613, device: cuda:1
[11/30 12:53:45 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [38/74], Training loss: 2.488689661026001, device: cuda:0
[11/30 12:53:45 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [28/74], Training loss: 2.0708107948303223, device: cuda:2
[11/30 12:53:45 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [31/74], Training loss: 2.699226140975952, device: cuda:1
[11/30 12:53:46 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [39/74], Training loss: 2.277939796447754, device: cuda:0
[11/30 12:53:46 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [29/74], Training loss: 2.738801956176758, device: cuda:2
[11/30 12:53:46 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [32/74], Training loss: 2.8766956329345703, device: cuda:1
[11/30 12:53:46 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [40/74], Training loss: 2.026970624923706, device: cuda:0
[11/30 12:53:46 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [30/74], Training loss: 2.3605830669403076, device: cuda:2
[11/30 12:53:47 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [33/74], Training loss: 2.3122313022613525, device: cuda:1
[11/30 12:53:47 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [41/74], Training loss: 2.46860408782959, device: cuda:0
[11/30 12:53:47 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [31/74], Training loss: 2.4841113090515137, device: cuda:2
[11/30 12:53:47 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [34/74], Training loss: 2.5812506675720215, device: cuda:1
[11/30 12:53:48 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [42/74], Training loss: 2.532588481903076, device: cuda:0
[11/30 12:53:48 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [32/74], Training loss: 2.399622917175293, device: cuda:2
[11/30 12:53:48 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [35/74], Training loss: 2.3853352069854736, device: cuda:1
[11/30 12:53:48 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [43/74], Training loss: 2.0631532669067383, device: cuda:0
[11/30 12:53:48 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [33/74], Training loss: 2.5050742626190186, device: cuda:2
[11/30 12:53:49 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [36/74], Training loss: 2.6513967514038086, device: cuda:1
[11/30 12:53:49 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [44/74], Training loss: 2.376640558242798, device: cuda:0
[11/30 12:53:49 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [34/74], Training loss: 2.862529754638672, device: cuda:2
[11/30 12:53:49 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [37/74], Training loss: 2.8646318912506104, device: cuda:1
[11/30 12:53:50 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [45/74], Training loss: 2.1891627311706543, device: cuda:0
[11/30 12:53:50 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [35/74], Training loss: 2.205291748046875, device: cuda:2
[11/30 12:53:50 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [38/74], Training loss: 2.2518622875213623, device: cuda:1
[11/30 12:53:50 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [46/74], Training loss: 2.1099441051483154, device: cuda:0
[11/30 12:53:51 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [36/74], Training loss: 2.285585641860962, device: cuda:2
[11/30 12:53:51 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [39/74], Training loss: 2.782353401184082, device: cuda:1
[11/30 12:53:51 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [47/74], Training loss: 2.733661651611328, device: cuda:0
[11/30 12:53:51 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [37/74], Training loss: 2.10990571975708, device: cuda:2
[11/30 12:53:52 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [40/74], Training loss: 2.5017411708831787, device: cuda:1
[11/30 12:53:52 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [48/74], Training loss: 2.7440669536590576, device: cuda:0
[11/30 12:53:52 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [38/74], Training loss: 2.5690364837646484, device: cuda:2
[11/30 12:53:52 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [41/74], Training loss: 2.6643362045288086, device: cuda:1
[11/30 12:53:52 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [49/74], Training loss: 2.6373865604400635, device: cuda:0
[11/30 12:53:53 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [39/74], Training loss: 2.5962741374969482, device: cuda:2
[11/30 12:53:53 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [42/74], Training loss: 2.5583138465881348, device: cuda:1
[11/30 12:53:53 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [50/74], Training loss: 2.1900386810302734, device: cuda:0
[11/30 12:53:53 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [40/74], Training loss: 2.765254020690918, device: cuda:2
[11/30 12:53:54 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [43/74], Training loss: 2.825777769088745, device: cuda:1
[11/30 12:53:54 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [51/74], Training loss: 2.2234997749328613, device: cuda:0
[11/30 12:53:54 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [41/74], Training loss: 2.3499302864074707, device: cuda:2
[11/30 12:53:54 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [44/74], Training loss: 2.6314785480499268, device: cuda:1
[11/30 12:53:55 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [52/74], Training loss: 2.4601457118988037, device: cuda:0
[11/30 12:53:55 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [42/74], Training loss: 2.784364700317383, device: cuda:2
[11/30 12:53:55 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [45/74], Training loss: 2.547018527984619, device: cuda:1
[11/30 12:53:55 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [53/74], Training loss: 2.4078214168548584, device: cuda:0
[11/30 12:53:55 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [43/74], Training loss: 2.7463207244873047, device: cuda:2
[11/30 12:53:56 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [46/74], Training loss: 2.016488552093506, device: cuda:1
[11/30 12:53:56 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [54/74], Training loss: 2.2601258754730225, device: cuda:0
[11/30 12:53:56 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [44/74], Training loss: 2.210808277130127, device: cuda:2
[11/30 12:53:56 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [47/74], Training loss: 1.8336727619171143, device: cuda:1
[11/30 12:53:57 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [55/74], Training loss: 2.601253032684326, device: cuda:0
[11/30 12:53:57 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [45/74], Training loss: 3.1000406742095947, device: cuda:2
[11/30 12:53:57 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [48/74], Training loss: 2.500302314758301, device: cuda:1
[11/30 12:53:57 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [56/74], Training loss: 2.1294333934783936, device: cuda:0
[11/30 12:53:57 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [46/74], Training loss: 2.141430616378784, device: cuda:2
[11/30 12:53:58 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [49/74], Training loss: 2.2469561100006104, device: cuda:1
[11/30 12:53:58 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [57/74], Training loss: 2.613178253173828, device: cuda:0
[11/30 12:53:58 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [47/74], Training loss: 3.0907888412475586, device: cuda:2
[11/30 12:53:58 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [50/74], Training loss: 2.520305633544922, device: cuda:1
[11/30 12:53:59 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [58/74], Training loss: 2.3519461154937744, device: cuda:0
[11/30 12:53:59 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [48/74], Training loss: 2.147768259048462, device: cuda:2
[11/30 12:53:59 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [51/74], Training loss: 2.6193244457244873, device: cuda:1
[11/30 12:53:59 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [59/74], Training loss: 2.134809970855713, device: cuda:0
[11/30 12:53:59 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [49/74], Training loss: 1.793257713317871, device: cuda:2
[11/30 12:54:00 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [52/74], Training loss: 2.447087526321411, device: cuda:1
[11/30 12:54:00 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [60/74], Training loss: 2.6720964908599854, device: cuda:0
[11/30 12:54:00 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [50/74], Training loss: 2.3457465171813965, device: cuda:2
[11/30 12:54:00 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [53/74], Training loss: 1.8599016666412354, device: cuda:1
[11/30 12:54:01 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [61/74], Training loss: 2.672412157058716, device: cuda:0
[11/30 12:54:01 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [51/74], Training loss: 2.651705265045166, device: cuda:2
[11/30 12:54:01 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [54/74], Training loss: 2.4112439155578613, device: cuda:1
[11/30 12:54:01 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [62/74], Training loss: 2.1576640605926514, device: cuda:0
[11/30 12:54:01 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [52/74], Training loss: 2.339740037918091, device: cuda:2
[11/30 12:54:02 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [55/74], Training loss: 2.251696825027466, device: cuda:1
[11/30 12:54:02 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [63/74], Training loss: 2.176729917526245, device: cuda:0
[11/30 12:54:02 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [53/74], Training loss: 2.942866563796997, device: cuda:2
[11/30 12:54:02 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [56/74], Training loss: 2.375760793685913, device: cuda:1
[11/30 12:54:03 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [64/74], Training loss: 2.632551670074463, device: cuda:0
[11/30 12:54:03 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [54/74], Training loss: 2.4044158458709717, device: cuda:2
[11/30 12:54:03 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [57/74], Training loss: 2.6067023277282715, device: cuda:1
[11/30 12:54:03 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [65/74], Training loss: 2.4101550579071045, device: cuda:0
[11/30 12:54:04 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [55/74], Training loss: 2.7038767337799072, device: cuda:2
[11/30 12:54:04 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [58/74], Training loss: 2.1074345111846924, device: cuda:1
[11/30 12:54:04 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [66/74], Training loss: 2.4924464225769043, device: cuda:0
[11/30 12:54:04 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [56/74], Training loss: 2.5529327392578125, device: cuda:2
[11/30 12:54:05 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [59/74], Training loss: 1.6741387844085693, device: cuda:1
[11/30 12:54:05 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [67/74], Training loss: 2.4029922485351562, device: cuda:0
[11/30 12:54:05 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [57/74], Training loss: 2.484454870223999, device: cuda:2
[11/30 12:54:05 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [60/74], Training loss: 2.053959608078003, device: cuda:1
[11/30 12:54:06 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [68/74], Training loss: 2.542252540588379, device: cuda:0
[11/30 12:54:06 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [58/74], Training loss: 2.3106749057769775, device: cuda:2
[11/30 12:54:06 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [61/74], Training loss: 2.3773343563079834, device: cuda:1
[11/30 12:54:06 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [69/74], Training loss: 2.488891124725342, device: cuda:0
[11/30 12:54:06 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [59/74], Training loss: 2.525052547454834, device: cuda:2
[11/30 12:54:07 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [62/74], Training loss: 2.1925063133239746, device: cuda:1
[11/30 12:54:07 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [70/74], Training loss: 2.5065460205078125, device: cuda:0
[11/30 12:54:07 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [60/74], Training loss: 2.6317148208618164, device: cuda:2
[11/30 12:54:07 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [63/74], Training loss: 2.1916403770446777, device: cuda:1
[11/30 12:54:08 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [71/74], Training loss: 2.0910825729370117, device: cuda:0
[11/30 12:54:08 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [61/74], Training loss: 3.070760726928711, device: cuda:2
[11/30 12:54:08 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [64/74], Training loss: 2.369945764541626, device: cuda:1
[11/30 12:54:08 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [72/74], Training loss: 2.1056811809539795, device: cuda:0
[11/30 12:54:08 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [62/74], Training loss: 2.235229015350342, device: cuda:2
[11/30 12:54:09 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [65/74], Training loss: 2.5292346477508545, device: cuda:1
[11/30 12:54:09 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [73/74], Training loss: 2.2534730434417725, device: cuda:0
[11/30 12:54:09 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [63/74], Training loss: 2.64864182472229, device: cuda:2
[11/30 12:54:09 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [66/74], Training loss: 2.000948429107666, device: cuda:1
[11/30 12:54:10 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [64/74], Training loss: 2.136274576187134, device: cuda:2
[11/30 12:54:10 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [67/74], Training loss: 2.7829341888427734, device: cuda:1
[11/30 12:54:10 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [65/74], Training loss: 2.214933395385742, device: cuda:2
[11/30 12:54:11 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [68/74], Training loss: 2.680358409881592, device: cuda:1
[11/30 12:54:11 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [66/74], Training loss: 2.3659262657165527, device: cuda:2
[11/30 12:54:11 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [69/74], Training loss: 2.0126142501831055, device: cuda:1
[11/30 12:54:12 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [67/74], Training loss: 2.727064847946167, device: cuda:2
[11/30 12:54:12 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [70/74], Training loss: 2.28845477104187, device: cuda:1
[11/30 12:54:12 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [68/74], Training loss: 2.1382498741149902, device: cuda:2
[11/30 12:54:13 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [71/74], Training loss: 1.4552603960037231, device: cuda:1
[11/30 12:54:13 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [69/74], Training loss: 2.331831455230713, device: cuda:2
[11/30 12:54:13 dam-vp]: [Prompt Validating] Epoch: 46, Val acc: 0.28823529411764703
[11/30 12:54:13 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [72/74], Training loss: 2.440462589263916, device: cuda:1
[11/30 12:54:14 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [70/74], Training loss: 2.658201217651367, device: cuda:2
[11/30 12:54:14 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [73/74], Training loss: 2.4696593284606934, device: cuda:1
[11/30 12:54:14 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [71/74], Training loss: 2.4111428260803223, device: cuda:2
[11/30 12:54:15 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [0/74], Training loss: 2.4010064601898193, device: cuda:0
[11/30 12:54:15 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [72/74], Training loss: 2.3517091274261475, device: cuda:2
[11/30 12:54:15 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [1/74], Training loss: 2.5718960762023926, device: cuda:0
[11/30 12:54:16 dam-vp]: [Prompt Finetuning] Epoch: [46/50], Step: [73/74], Training loss: 2.565709352493286, device: cuda:2
[11/30 12:54:16 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [2/74], Training loss: 2.1733086109161377, device: cuda:0
[11/30 12:54:17 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [3/74], Training loss: 1.9781725406646729, device: cuda:0
[11/30 12:54:17 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [4/74], Training loss: 2.265470027923584, device: cuda:0
[11/30 12:54:18 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [5/74], Training loss: 1.9333319664001465, device: cuda:0
[11/30 12:54:19 dam-vp]: [Prompt Validating] Epoch: 46, Val acc: 0.38823529411764707
[11/30 12:54:19 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [6/74], Training loss: 2.6011157035827637, device: cuda:0
[11/30 12:54:19 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [7/74], Training loss: 2.3844966888427734, device: cuda:0
[11/30 12:54:20 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [8/74], Training loss: 2.480011224746704, device: cuda:0
[11/30 12:54:20 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [0/74], Training loss: 2.4802005290985107, device: cuda:1
[11/30 12:54:21 dam-vp]: [Prompt Validating] Epoch: 46, Val acc: 0.2529411764705882
[11/30 12:54:21 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [9/74], Training loss: 2.206808090209961, device: cuda:0
[11/30 12:54:21 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [1/74], Training loss: 2.617703914642334, device: cuda:1
[11/30 12:54:22 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [10/74], Training loss: 2.1873016357421875, device: cuda:0
[11/30 12:54:22 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [2/74], Training loss: 2.1449694633483887, device: cuda:1
[11/30 12:54:22 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [0/74], Training loss: 2.393913984298706, device: cuda:2
[11/30 12:54:22 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [11/74], Training loss: 2.8608109951019287, device: cuda:0
[11/30 12:54:22 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [3/74], Training loss: 2.3692591190338135, device: cuda:1
[11/30 12:54:23 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [1/74], Training loss: 2.535862445831299, device: cuda:2
[11/30 12:54:23 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [12/74], Training loss: 2.2723584175109863, device: cuda:0
[11/30 12:54:23 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [4/74], Training loss: 1.820617914199829, device: cuda:1
[11/30 12:54:23 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [2/74], Training loss: 2.4347875118255615, device: cuda:2
[11/30 12:54:24 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [13/74], Training loss: 2.5204720497131348, device: cuda:0
[11/30 12:54:24 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [5/74], Training loss: 2.5366909503936768, device: cuda:1
[11/30 12:54:24 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [3/74], Training loss: 2.25697922706604, device: cuda:2
[11/30 12:54:24 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [6/74], Training loss: 2.23776912689209, device: cuda:1
[11/30 12:54:24 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [14/74], Training loss: 2.325498580932617, device: cuda:0
[11/30 12:54:25 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [4/74], Training loss: 2.6780459880828857, device: cuda:2
[11/30 12:54:25 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [7/74], Training loss: 2.3763113021850586, device: cuda:1
[11/30 12:54:25 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [15/74], Training loss: 2.2533206939697266, device: cuda:0
[11/30 12:54:26 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [5/74], Training loss: 2.519667387008667, device: cuda:2
[11/30 12:54:26 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [8/74], Training loss: 2.8155875205993652, device: cuda:1
[11/30 12:54:26 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [16/74], Training loss: 2.3906404972076416, device: cuda:0
[11/30 12:54:26 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [6/74], Training loss: 2.139744281768799, device: cuda:2
[11/30 12:54:26 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [9/74], Training loss: 2.5979013442993164, device: cuda:1
[11/30 12:54:26 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [17/74], Training loss: 2.4374516010284424, device: cuda:0
[11/30 12:54:27 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [7/74], Training loss: 2.239431381225586, device: cuda:2
[11/30 12:54:27 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [10/74], Training loss: 2.5406482219696045, device: cuda:1
[11/30 12:54:27 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [18/74], Training loss: 2.264169216156006, device: cuda:0
[11/30 12:54:28 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [8/74], Training loss: 2.2101988792419434, device: cuda:2
[11/30 12:54:28 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [11/74], Training loss: 2.744706630706787, device: cuda:1
[11/30 12:54:28 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [19/74], Training loss: 2.4823813438415527, device: cuda:0
[11/30 12:54:28 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [9/74], Training loss: 2.8878140449523926, device: cuda:2
[11/30 12:54:28 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [12/74], Training loss: 2.5822014808654785, device: cuda:1
[11/30 12:54:28 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [20/74], Training loss: 2.232118844985962, device: cuda:0
[11/30 12:54:29 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [10/74], Training loss: 2.3053932189941406, device: cuda:2
[11/30 12:54:29 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [13/74], Training loss: 1.988478660583496, device: cuda:1
[11/30 12:54:29 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [21/74], Training loss: 2.7898778915405273, device: cuda:0
[11/30 12:54:30 dam-vp]: [Prompt Finetuning] Epoch: [47/50], Step: [11/74], Training loss: 2.294529676437378, device: cuda:2
